Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Andorra,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            167.54,            138.47,            186.92,            210.40,            205.78,            212.43,            205.64,            241.68,            248.28,            249.93,            281.39,            271.85,            305.70,            376.79,            361.58,            380.29,,            393.34,            363.55,            294.14,            265.25,            269.99,            319.71,            332.42,            312.43,            326.83,            320.44,,,,,,,
Andorra,World,Intermediate goods,Export,Export(US$ Mil),             11.11,              5.41,              5.45,              6.39,             10.51,              4.99,              6.08,              3.48,              3.70,              5.66,              7.17,              5.35,              3.11,              6.39,              9.58,             28.79,,             16.32,              8.86,              1.63,              1.76,              2.55,              1.91,              1.38,              1.19,              1.25,              1.13,,,,,,,
Andorra,World,Textiles and Clothing,Export,Export(US$ Mil),             10.38,              9.17,              9.40,              8.87,              7.64,              7.11,              7.82,              6.98,              5.62,             12.40,             10.48,              9.93,             13.94,             10.35,              8.39,              7.64,,              4.37,              4.28,              3.01,              2.85,              2.00,              3.13,              4.65,              4.98,              6.39,              6.69,,,,,,,
Andorra,World,Food Products,Export,Export(US$ Mil),              0.68,              1.48,              0.52,              0.57,              0.57,              0.55,              0.77,              0.84,              0.24,              0.86,              0.22,              0.16,              9.86,             19.88,              2.78,             49.61,,             14.02,              5.44,              2.24,              2.28,              3.12,              4.25,              5.85,              4.20,              2.43,              2.43,,,,,,,
Andorra,World,Consumer goods,Import,Import(US$ Mil),           1099.14,            865.56,           1099.86,           1158.82,           1060.33,            988.05,            957.92,           1154.19,           1103.94,           1052.18,           1219.13,           1144.29,           1155.47,           1393.25,           1353.76,           1258.07,,           1211.48,           1077.87,            871.28,            763.21,            747.60,            757.24,            750.62,            756.27,            752.52,            765.01,,,,,,,
Andorra,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,              6.54,              4.12,              2.88,,,,,,,,,,              1.31,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Transportation,Export,Export(US$ Mil),             38.98,             24.32,             19.03,             23.91,             23.81,             20.04,             17.18,             18.89,             16.93,             13.95,             23.11,             13.31,             13.77,             16.53,             25.60,             24.55,,             28.33,             19.96,             18.78,              8.39,              7.81,              7.90,              8.22,              6.51,              9.48,             12.64,,,,,,,
Andorra,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,             42.48,             37.52,             53.09,             58.63,             54.46,             46.92,             49.41,             64.45,             55.77,             52.69,             67.83,             62.88,             55.15,             62.52,,,,,,,,,,,,,,,,,,,,
Andorra,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,              2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Raw materials,Import,Import(US$ Mil),             77.96,             74.04,             74.07,             76.20,             69.14,             64.27,             62.63,             72.18,             69.54,             68.39,             74.39,             72.65,             77.75,             88.41,             87.18,             77.38,,             80.10,             74.63,             58.93,             52.64,             55.33,             58.84,             62.96,             91.47,             91.88,             90.82,,,,,,,
Andorra,Lithuania,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,              2.33,,,,,,,,,,,,,
Andorra,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,              4.90,,,,,,,,,,
Andorra,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,              9.34,,,,,,,,              4.50,,,,,,,              2.54,,,,,,,,,,,,,,,,,,
Andorra,World,Hides and Skins,Export,Export(US$ Mil),              2.65,              2.21,              1.30,              1.12,              1.07,              0.88,              0.78,              0.73,              0.77,              0.99,              1.03,              0.91,              0.85,              0.83,              0.79,              3.43,,              3.84,              3.50,              0.26,              0.46,              0.74,              0.81,              7.50,              2.46,              1.93,              3.61,,,,,,,
Andorra,...,...,Development,Trade Balance (current US$ Mil),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,             24.60,             17.33,             14.35,             23.65,             21.53,             16.42,             17.44,             17.06,             18.41,             18.12,             21.65,             15.48,             14.91,             16.39,             21.84,             23.86,,             29.20,             17.18,             18.61,             13.64,             11.91,             13.10,             17.08,             19.97,             18.20,             22.91,,,,,,,
Andorra,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,              0.60,,,,,,,,,,,
Andorra,...,...,Tariff,No. Of Tariff Agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,              2.25,,              2.59,              1.76,,,,,              1.65,              3.72,              4.76,,,,,,,,,,,,,,,,,,,
Andorra,World,Wood,Export,Export(US$ Mil),             14.50,             11.57,             10.30,              9.48,              8.26,              6.14,              5.07,              5.07,              9.87,              5.79,              6.07,              5.49,              5.15,              7.44,              7.30,              8.96,,              5.89,              4.32,              3.86,              4.88,              4.87,              4.95,              7.75,              5.82,              5.65,              5.39,,,,,,,
