Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cape Verde,World,Consumer goods,Import,Import(US$ Mil),,            693.11,            429.72,            437.81,            404.60,            361.84,            334.56,            415.47,            439.70,            390.64,            517.96,            371.45,            365.61,            424.16,            349.12,            283.15,            234.46,            204.53,            201.21,            149.60,            132.52,            123.94,            130.87,            117.89,            127.26,,,,,,,,,
Cape Verde,Jamaica,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,             10.05,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,            122.89,             97.11,             43.00,             51.27,,,,,              0.05,              0.10,,,,,,              9.56,,,,,,,,,
Cape Verde,World,Transportation,Export,Export(US$ Mil),,              0.18,,              0.01,,,,,,             45.29,             62.85,             74.38,             35.18,,             23.48,             20.51,             15.60,              0.00,,              0.00,,              6.64,             12.59,             11.36,             37.87,,,,,,,,,
Cape Verde,Finland,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,             35.62,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,             69.07,             40.82,             47.25,             42.85,             32.16,             33.49,             31.36,             22.56,,,             31.36,,,,,,,,,             18.40,,,,,,,,,,,,,
Cape Verde,World,Raw materials,Import,Import(US$ Mil),,             89.97,             81.72,             82.40,             73.59,             63.51,             56.62,             66.90,             70.84,             63.30,             67.97,             57.69,             50.93,             68.32,             52.98,             39.98,             33.41,             34.40,             28.17,             21.06,             18.37,             17.29,             22.42,             20.31,             31.45,,,,,,,,,
Cape Verde,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,            182.99,            102.19,             49.12,             36.41,             42.85,             69.98,            113.92,            145.48,             94.57,            147.81,             98.43,             89.06,            120.09,             84.51,             49.15,             38.02,             32.55,             31.98,             21.63,             18.07,             14.25,             22.31,             15.91,             15.22,,,,,,,,,
Cape Verde,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,              1.69,,,,,,,,,,,,
Cape Verde,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,             10.16,,,,,,              1.65,              1.73,              2.17,,,,,,,,,,
Cape Verde,World,Hides and Skins,Export,Export(US$ Mil),,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.04,              0.06,              0.02,              0.10,,              0.02,              0.01,              0.02,              0.01,              0.02,              0.49,              0.02,              0.09,              0.09,              0.03,              0.06,,,,,,,,,
Cape Verde,...,...,Development,Trade Balance (current US$ Mil),,           -596.14,           -289.52,           -370.04,           -379.75,           -261.63,           -227.56,           -378.01,           -265.62,           -338.15,           -537.58,           -484.28,           -443.06,           -468.67,           -457.05,           -305.25,           -279.82,           -347.16,           -293.35,           -223.55,           -183.24,           -180.67,           -231.14,           -189.40,           -152.56,           -176.15,           -210.65,           -168.61,           -165.69,           -176.34,           -152.96,           -158.62,           -114.97,           -113.09
Cape Verde,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,              2.36,,,,,,              4.70,,,,,,,,,,,,,,,,,,,
Cape Verde,...,...,Tariff,No. Of Tariff Agreement,,              2.00,              1.00,,,,              1.00,,              1.00,              1.00,              1.00,              2.00,              1.00,              1.00,              1.00,              1.00,              3.00,,,,,,,,,,,,,,,,,
Cape Verde,Brazil,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,              1.61,,,,,,,,,,,
Cape Verde,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,              6.18,              6.93,             10.01,              0.19,              0.74,,              4.08,              3.76,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,World,Wood,Export,Export(US$ Mil),,              0.00,              0.00,              0.00,,,              0.02,              0.00,              0.00,              0.23,              0.24,              0.23,              0.38,,              0.10,              0.07,              0.07,,,              0.00,,              0.07,              0.04,              0.08,              0.03,,,,,,,,,
Cape Verde,Bunkers,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,              6.23,             20.57,             17.18,             20.31,,,,,,,,,
Cape Verde,Portugal,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,              8.03,             10.63,             11.43,             12.36,             11.58,              9.44,             12.09,             11.41,            101.51,             63.96,             53.70,             30.74,,             24.82,             19.29,             20.49,             12.19,              9.25,              8.05,              7.71,             32.91,             18.57,             21.83,             36.61,,,,,,,,,
Cape Verde,Spain,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,             33.46,             40.89,             48.94,             35.35,             43.72,             46.11,             51.26,             46.15,             44.85,             60.23,             70.95,             31.94,,             10.53,              9.59,              7.29,              0.05,,,,,,              0.93,,,,,,,,,,
Cape Verde,World,Mach and Elec,Export,Export(US$ Mil),,              0.12,              0.35,              0.01,,,              0.01,,,             12.26,             15.10,              8.11,             13.51,,              7.70,              9.00,              4.17,,              0.06,              0.10,              0.21,              5.68,              6.55,              5.06,              3.80,,,,,,,,,
