Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,World,Textiles and Clothing,Export,Export(US$ Mil),             16.51,             11.34,             19.47,             22.91,             16.74,             15.15,             34.30,             62.11,             45.28,             74.76,             55.40,             88.92,             67.14,            126.08,             70.79,             69.87,             70.43,             71.01,             52.85,             33.30,             42.82,             55.80,             59.75,             47.96,             70.65,             61.80,             49.77,             36.65,             24.90,             20.89,,,,
Bolivia,World,Food Products,Export,Export(US$ Mil),            895.26,            671.58,            617.01,            684.46,            521.53,            679.04,            630.48,            816.32,            861.08,            644.39,            469.37,            469.19,            502.98,            407.75,            332.09,            280.39,            267.02,            324.64,            262.93,            241.20,            220.56,            171.83,            142.03,            158.13,            166.08,            134.53,             76.32,             92.67,             50.48,             56.38,,,,
Bolivia,Brazil,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1707.19,           1198.95,           1574.08,           1618.61,           1566.90,           1496.05,           1613.53,           1665.96,           1605.22,           1524.45,           1395.48,           1010.17,            788.58,            925.26,            719.12,            587.13,            523.53,            493.45,            347.96,            392.45,            276.44,            284.36,            250.47,            256.78,            227.58,            181.61,            174.18,            178.57,            149.87,            163.96,,,,
Bolivia,World,Consumer goods,Import,Import(US$ Mil),           4893.05,           3211.12,           4436.19,           4082.44,           3764.76,           3366.55,           3949.63,           4017.05,           3882.24,           3557.64,           3268.54,           2188.94,           1642.10,           1959.01,           1345.95,           1116.19,            914.02,            675.40,            596.85,            572.70,            644.53,            741.32,            522.63,            655.48,            497.52,            421.25,            363.30,            366.75,            286.47,            274.66,,,,
Bolivia,"Korea, Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,            579.21,            629.59,,,,,,,,            495.52,            812.57,,,,,,,,,,,,,,,,,,,,
Bolivia,Peru,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            463.28,,,,,,            564.00,            660.92,            647.54,            469.91,            403.04,,            292.65,,            249.48,,            139.21,,,,,,            140.48,            158.44,            138.73,            144.36,            122.91,             79.20,             60.82,,,,
Bolivia,World,Transportation,Export,Export(US$ Mil),             15.33,             37.53,             38.81,             23.18,             16.87,             21.11,             37.30,             25.43,             24.27,             38.15,             10.75,              9.41,             12.82,             22.47,             11.60,             84.99,             37.20,             14.11,             14.55,              8.98,             19.96,            157.59,            298.22,            156.74,              5.75,             62.69,             24.23,             12.52,              6.66,              6.05,,,,
Bolivia,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           1975.78,           1583.82,           2173.83,           2096.33,           2060.35,           1712.76,           1780.16,           1884.29,           1459.05,           1293.71,           1112.71,            652.85,            415.59,            445.11,            312.15,,            163.06,,,,,,,,,,,,,,,,,
Bolivia,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,            851.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,World,Raw materials,Import,Import(US$ Mil),            157.55,            155.43,            143.94,            141.50,            166.61,            170.04,            133.20,            222.35,            190.99,            145.51,            159.36,             92.47,             85.58,            123.32,            136.60,            112.57,            104.23,            109.91,            116.29,            120.91,            114.39,            121.22,             70.48,             67.89,             86.08,            107.36,             87.93,             82.89,             68.61,             55.52,,,,
Bolivia,Uruguay,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,             77.95,,,,,,,,,,,
Bolivia,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            916.81,            529.36,            720.93,            673.49,            591.63,,,,,            441.84,            540.03,            460.30,            303.54,,            407.20,            377.96,,,,,,,,,,,,,,,,,,
Bolivia,Argentina,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1043.39,           1028.48,           1377.76,           1452.17,           1277.71,            830.57,           1497.18,           2563.81,           2523.46,           2126.76,           1074.29,            578.75,            456.05,            519.29,            433.32,            391.59,            268.81,            131.78,,,,,             76.76,            141.32,            183.00,            143.42,            142.65,            160.10,            126.79,            153.54,,,,
Bolivia,Colombia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            713.65,,,,,            583.94,            547.76,            647.00,            651.28,,,,,,,,            181.16,,            157.77,            139.47,            191.93,            196.03,            126.93,             86.52,,            115.99,,             63.94,,,,,,
Bolivia,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,            167.72,            180.05,            198.91,            154.67,            155.60,            153.30,            150.64,            154.19,            127.59,,,,
Bolivia,Peru,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            809.34,            560.19,            680.01,            650.12,            611.04,            590.10,            605.88,            650.74,            601.59,            558.82,,            389.12,            321.99,,,,,            128.37,            104.76,,            107.87,,,,,,,,,,,,,
Bolivia,World,Hides and Skins,Export,Export(US$ Mil),             27.95,             11.90,             16.81,             24.19,             35.91,             39.48,             47.24,             66.60,             58.21,             50.66,             52.87,             35.38,             18.08,             32.21,             37.01,             32.58,             21.77,             23.64,             21.82,             24.48,             23.08,             22.86,             12.39,             11.32,             14.81,             12.22,             12.37,             11.98,             14.66,             11.78,,,,
Bolivia,...,...,Development,Trade Balance (current US$ Mil),,,          -2642.98,          -2067.71,          -2586.73,          -2520.14,          -2044.78,            436.11,           2132.07,           2541.51,           1366.61,           1348.61,            488.67,           1158.21,            987.87,           1031.31,            329.86,            422.22,            -61.94,           -480.76,           -430.16,           -759.87,           -862.18,          -1094.81,           -653.75,           -347.11,           -311.26,           -331.02,           -533.65,           -509.04,           -293.15,            -55.94,            -31.04,           -200.98
Bolivia,...,...,Tariff,No. Of Tariff Agreement,             46.00,             46.00,             46.00,             46.00,             22.00,             45.00,             44.00,             44.00,             44.00,             42.00,             42.00,             39.00,             42.00,             42.00,             13.00,             13.00,             13.00,             13.00,              1.00,              1.00,              1.00,              1.00,              5.00,              1.00,              1.00,              1.00,              7.00,              1.00,              1.00,,,,,
Bolivia,Brazil,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1449.01,           1116.85,           1533.27,           1720.71,           1458.65,           1378.35,           2450.90,           3849.90,           4043.25,           3678.15,           3034.05,           2413.68,           1670.79,           3047.52,           1750.71,           1590.98,           1140.27,            716.40,            503.97,            336.57,            299.55,            166.49,,,,,,,,,,,,
Bolivia,World,Wood,Export,Export(US$ Mil),            100.22,             63.65,             55.72,             55.30,             48.30,             45.70,             54.06,             60.56,             62.16,             66.18,             80.16,             99.56,             82.85,             99.34,            107.38,             90.65,             70.27,             58.45,             44.89,             43.06,             43.38,             59.73,             54.39,             72.80,             92.55,             86.05,             79.11,             89.83,             56.45,             51.14,,,,
Bolivia,World,Mach and Elec,Export,Export(US$ Mil),             57.58,             68.09,             74.50,             59.99,            105.66,             85.71,            123.31,             60.16,             81.23,            117.70,             44.67,             56.10,             60.26,             73.63,             39.83,             43.74,             30.21,             37.43,             53.71,             30.90,             72.73,             47.00,             52.52,             32.21,              9.04,             14.06,             13.93,             16.18,              9.52,             19.35,,,,
