Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Chile,World,Intermediate goods,Export,Export(US$ Mil),          36590.02,          27045.02,          25787.87,          30510.46,          27936.87,          24803.18,          26463.26,          32892.39,          34696.03,          38657.12,          42472.91,          37175.35,          28102.44,          33433.42,          34218.86,          30039.75,          19366.30,          15920.87,           9917.73,           8630.35,           9153.42,           9049.61,           7675.50,           7421.07,           8789.76,           7910.72,           8718.34,           6004.31,           4780.48,           5356.09,           5038.50,           5366.64,,
Chile,World,Textiles and Clothing,Export,Export(US$ Mil),            379.87,            319.87,            495.62,            570.34,            598.14,            572.60,            587.01,            742.33,            792.07,            788.37,            786.03,            550.79,            416.19,            525.83,            520.02,            452.28,            385.93,            376.32,            305.39,            124.08,            168.25,            159.10,            144.52,            170.77,            208.65,            184.16,            168.99,            162.45,            148.22,            124.67,            106.60,             93.99,,
Chile,World,Food Products,Export,Export(US$ Mil),           4235.49,           4113.38,           4123.54,           4383.31,           4340.97,           3915.87,           4058.84,           4326.98,           4337.54,           4182.93,           4060.09,           3603.34,           3497.17,           3630.53,           3175.62,           2616.86,           2348.13,           2096.05,           1846.16,           1608.60,           1768.93,           1490.26,           1573.07,           1608.94,           1757.93,           1783.06,           1613.87,           1150.86,            995.52,           1130.25,            923.93,            710.51,,
Chile,Brazil,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           7735.61,           4358.26,           5698.57,           6754.68,           5701.01,           4779.29,           4856.34,           5673.15,           5103.16,           5187.01,           6223.87,           4660.15,           2879.29,           5302.72,           4529.00,           4279.32,           3820.30,           2833.65,           2040.07,           1611.54,           1490.82,           1329.76,            965.71,           1092.32,           1242.80,           1065.62,           1194.61,            999.73,           1059.91,            995.82,            697.53,            564.15,,
Chile,World,Consumer goods,Import,Import(US$ Mil),          38307.42,          22879.93,          28800.83,          32313.14,          27966.29,          23984.53,          24494.09,          28721.95,          30448.83,          32305.80,          30756.37,          24643.10,          16587.27,          24227.41,          18693.54,          13996.44,          11276.54,           8798.04,           6913.22,           5136.56,           5272.47,           5429.69,           4234.66,           4997.47,           5154.55,           4613.12,           4023.09,           2819.08,           2666.61,           2372.66,           1745.17,           1358.34,,
Chile,"Korea, Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           4826.18,           4183.23,           4494.21,           4287.51,           4241.60,           4202.86,           3993.19,           4642.53,           4165.60,           4525.50,           4444.55,           4210.87,           3241.49,,           4034.18,           3708.63,           2439.91,           1869.55,           1086.52,,,,,,            991.05,            892.21,            891.17,            594.49,,,,,,
Chile,World,Transportation,Export,Export(US$ Mil),            990.39,           1300.42,            618.10,            907.50,            879.18,            936.21,            901.61,           1093.45,           1197.41,            981.86,           1088.24,            963.28,            780.04,           1180.64,            986.77,            653.90,            517.46,            342.90,            276.52,            247.93,            264.76,            279.06,            253.31,            274.29,            205.32,            177.63,            148.67,            199.67,            158.32,            102.44,             56.09,             62.97,,
Chile,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          27515.17,          16430.65,          16456.63,          17577.09,          15684.07,          14438.62,          14678.97,          14954.52,          15783.89,          14436.40,          12638.09,           9938.15,           6101.48,           8151.18,           5969.72,           4318.46,           3158.46,           2418.44,           1811.09,           1101.33,           1013.10,            949.50,            658.40,,,,,,,,,,,
Chile,World,Raw materials,Import,Import(US$ Mil),          11542.42,           6923.74,           8756.40,           9052.39,           7541.23,           6015.18,           6397.49,          10368.69,          11205.53,          10742.22,          11453.25,           7787.10,           6549.54,          11435.61,           8391.84,           7292.51,           5894.18,           4328.54,           3094.74,           2306.61,           2463.18,           2817.63,           1938.43,           1697.23,           2041.11,           2138.30,           1809.68,           1378.51,           1284.86,           1268.33,           1153.41,           1082.83,,
Chile,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           7238.28,           6624.26,           6225.52,           6856.29,           6352.01,           5182.95,           5278.74,           7353.19,           7487.00,           8326.66,           9114.60,           7719.75,           5103.30,           6340.51,           7516.26,           6479.64,           5011.84,           3907.47,           2425.38,           1927.98,           2311.93,           2546.59,           2279.70,           2073.64,           2681.93,           2530.56,           2840.19,           1972.09,           1542.89,           1714.07,           1677.97,           1384.40,,
Chile,Argentina,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,            726.25,            734.49,,,,            635.55,            588.42,,,,,
Chile,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,           1243.24,           1064.65,           1063.06,           1156.67,           1040.17,            916.60,           1044.23,,            551.92,            619.28,            558.88,            556.65,,
Chile,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,           2980.18,           3745.34,,,,,,           1322.63,            989.14,,,,,,,,,,,,,,,,
Chile,Mexico,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,            912.37,            909.44,            916.98,,,,,,,,,,,,,
Chile,World,Hides and Skins,Export,Export(US$ Mil),             42.15,             30.66,             53.52,             65.63,             68.73,             65.86,             75.89,             92.93,             85.06,             77.57,             84.31,             72.52,             54.06,             68.63,             77.49,             64.51,             52.50,             53.79,             42.36,             28.87,             31.21,             30.05,             23.19,             16.96,             28.45,             17.38,             17.34,             10.85,              4.81,              6.27,              7.08,              9.72,,
Chile,...,...,Development,Trade Balance (current US$ Mil),,          13274.04,          -2313.98,           -914.31,           3378.92,           1525.72,           -535.59,           2472.31,          -1599.40,            -75.14,           8370.35,          14044.34,          13350.44,           3697.97,          23837.13,          22431.20,          10701.47,           9793.13,           3783.54,           1544.07,           1174.10,           1360.68,           1642.54,          -2674.84,          -1703.90,          -1152.56,           1678.52,            975.67,           -910.88,            767.39,           1705.49,           1074.04,           1323.08,           1690.64
Chile,...,...,Tariff,No. Of Tariff Agreement,             76.00,             75.00,             75.00,             74.00,             74.00,              2.00,             73.00,,              1.00,             26.00,             26.00,             26.00,             26.00,             26.00,             26.00,             24.00,             13.00,             13.00,              1.00,              1.00,              1.00,              1.00,              2.00,              1.00,              1.00,              2.00,              4.00,              1.00,              1.00,              1.00,,,,
Chile,Brazil,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           4582.09,           3081.96,           3111.52,           3327.44,           3419.65,           2956.54,           3047.53,           4021.26,           4393.10,           4291.73,           4495.76,           4223.82,           2821.67,           3864.88,,,,,,,,            969.39,            701.33,            828.03,            974.44,            946.74,           1063.90,            616.66,,,            473.78,            492.12,,
Chile,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,            856.18,,,,,,,,,,,,,,
Chile,World,Wood,Export,Export(US$ Mil),           5965.69,           4894.47,           5586.52,           6864.76,           5458.66,           5208.13,           5395.48,           6030.93,           5697.47,           5315.50,           5770.55,           4923.91,           4172.81,           5340.61,           4952.56,           3867.79,           3421.05,           3315.36,           2469.67,           2246.95,           2604.03,           2360.60,           1969.48,           1670.96,           1869.00,           1828.58,           2422.45,           1579.93,           1223.50,           1143.98,            914.50,            856.44,,
Chile,World,Mach and Elec,Export,Export(US$ Mil),            979.10,            835.71,            971.09,            936.31,           1125.31,           1118.27,           1124.26,           1598.67,           1441.39,           1397.44,           1386.13,           1088.43,           1084.72,           1172.34,           1048.68,            898.62,            663.86,            495.16,            438.72,            215.64,            285.27,            234.12,            267.20,            243.59,            248.94,            215.52,            153.38,            131.74,             97.54,             79.18,             59.34,             32.99,,
Chile,...,...,Development,GDP (current US$ Mil),,         252940.02,         279385.49,         297571.69,         277034.68,         250440.15,         243919.08,         260541.64,         278384.33,         267122.32,         252251.99,         218537.55,         172389.50,         179638.50,         173605.97,         154788.02,         122964.81,          99210.39,          75643.46,          69736.81,          70979.92,          77860.93,          75173.79,          81577.43,          84952.36,          78039.57,          73447.06,          57008.43,          49297.77,          45964.33,          37834.79,          33113.89,          29885.69,          26040.23
Chile,World,Metals,Export,Export(US$ Mil),          25141.68,          17628.58,          16067.92,          19041.89,          18775.11,          16182.23,          17790.30,          22826.05,          24515.14,          27604.18,          31851.02,          28958.58,          20836.69,          23989.73,          26285.32,          23076.22,          13325.34,          10496.54,           5595.93,           4879.79,           5047.85,           5293.46,           4464.40,           4372.39,           5354.28,           4623.83,           4977.41,           3284.89,           2746.53,           3153.62,           3026.20,           3615.77,,
Chile,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,           3886.62,           4052.88,           4046.12,           2353.55,           1806.23,,,,,,,,,,,,,,,,
Chile,Argentina,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           4913.58,           3308.96,           3515.46,           3336.91,           2929.66,           2546.84,           2521.17,           2914.79,           3930.41,           5284.22,           4743.28,           4693.28,           4647.50,           5054.14,           4380.43,           4541.81,           4831.46,           4162.70,           3782.96,           3036.02,           3074.06,           2866.42,           2014.60,           1900.41,           1837.15,           1634.18,           1384.49,            954.70,            580.16,            633.50,            553.61,            502.82,,
Chile,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       77348118.45,       58004040.48,       57926836.66,       61695692.81,       54094615.56,         968937.52,       55145351.32,,        1290658.94,       24147963.45,       21514396.24,       14472143.14,       12550131.53,       16294914.15,       11796614.01,       22268859.45,        8069085.25,        5886513.11,         675309.16,          32538.03,              0.00,              0.00,          34180.79,          59810.96,          19672.91,          19672.91,          97146.12,          15259.65,          15550.17,          12112.95,,,,
Chile,World,Stone and Glass,Export,Export(US$ Mil),           1402.34,           1292.99,           1040.31,           1102.10,           1037.80,           1033.45,           1041.08,           1370.52,           1753.75,           2257.34,           2234.88,           1512.98,           1338.96,           1227.32,           1175.58,            888.94,            546.73,            525.15,            452.88,            392.73,            406.15,            436.39,            432.56,            463.66,            555.63,            626.76,            541.76,            481.15,            385.45,            403.65,            487.81,            345.36,,
Chile,World,Intermediate goods,Import,Import(US$ Mil),          16064.01,          10265.82,          11670.63,          12550.20,          10290.34,           9352.60,          10793.71,          11586.33,          11813.39,          12703.61,          11984.46,           9928.20,           6701.57,          10743.50,           7829.53,           6639.94,           5750.82,           4849.07,           3681.03,           3060.19,           3285.60,           3271.98,           2831.10,           3554.26,           3667.68,           3519.56,           3389.05,           2431.73,           2353.68,           2227.60,           1834.82,           1554.02,,
Chile,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          14932.95,           9785.70,           9584.85,          10433.38,          10052.86,           8468.21,           8181.09,           9261.01,           9786.03,           9591.74,           9026.97,           6918.37,           6223.87,           8050.22,           8674.66,           9414.13,           6711.10,           5010.74,           3781.65,           3483.30,           3483.65,           3007.75,           2811.08,           2359.67,           2439.11,           2372.54,           2138.31,           1861.20,           1525.73,           1581.92,           1387.59,           1428.44,,
Chile,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          16027.01,          10533.74,          13693.51,          14059.52,          11721.12,          10357.22,          11869.69,          14381.34,          16040.65,          18472.42,          14955.83,           9916.19,           7890.69,          11832.67,           7811.73,           6125.76,           5083.82,           3528.27,           2764.50,           2548.80,           2976.10,           3273.16,           2986.10,           4025.44,           4332.19,           4109.48,           3792.84,           2637.86,           2477.03,           1984.21,           1581.84,           1372.43,,
Chile,World,All Products,Import,Imports (in US$ Mil),          92190.96,          59200.76,          69854.85,          74611.75,          65168.27,          59284.69,          62318.85,          72846.76,          79259.47,          80001.19,          74757.80,          58865.31,          42707.17,          62642.08,          47511.91,          38887.00,          32846.25,          24646.56,          19154.30,          15383.40,          16136.16,          16619.73,          13891.48,          17082.41,          18110.80,          16809.97,          14903.05,          11149.07,          10541.86,           9455.50,           7452.63,           7022.28,,
