Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Czech Republic,World,Intermediate goods,Export,Export(US$ Mil),          34170.04,          24228.19,          26746.80,          28398.69,          25555.54,          22086.70,          22746.12,          26835.95,          26899.93,          26643.28,          27683.32,          21473.76,          18529.32,          25508.96,          21654.01,          17163.11,          15101.71,          13194.50,           9829.44,           9111.32,           7372.81,           6927.22,           6348.26,           7103.68,           6232.84,           6664.25,           7577.45,           4801.76,           4402.12,,,,,
Czech Republic,World,Textiles and Clothing,Export,Export(US$ Mil),           5880.93,           5006.86,           5206.86,           5511.90,           5119.82,           4385.76,           3823.74,           4251.64,           3953.90,           3865.65,           4130.49,           3462.86,           3284.14,           4119.52,           3923.05,           3320.74,           3312.77,           2830.27,           2295.64,           2023.81,           1905.71,           1772.97,           1702.88,           1831.80,           1546.72,           1556.00,           1858.44,           1061.87,            923.55,,,,,
Czech Republic,World,Food Products,Export,Export(US$ Mil),           5767.80,           5325.79,           4900.03,           4748.34,           4538.57,           4299.38,           3981.21,           4186.19,           3954.41,           3531.85,           3195.94,           2629.12,           2558.11,           2922.85,           2212.94,           1654.27,           1569.99,           1248.88,            927.81,            860.30,            641.16,            547.88,            505.48,            676.19,            648.45,            571.12,            504.22,            450.58,            440.51,,,,,
Czech Republic,World,Consumer goods,Import,Import(US$ Mil),          66452.71,          53406.09,          55610.52,          56890.26,          52713.72,          47612.96,          44781.83,          47833.16,          45254.35,          43164.81,          46388.30,          38048.86,          35548.47,          45013.08,          36437.89,          29032.62,          23076.00,          21733.17,          16623.98,          16948.81,          11594.84,          10318.72,           8914.15,           9050.58,           8848.07,           9059.37,           7679.29,           4918.96,           4035.22,,,,,
Czech Republic,Slovak Republic,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          18298.00,          14639.24,          15099.75,          15284.56,          13920.84,          13554.03,          14145.82,          14640.79,          14304.06,          14177.41,          14565.37,          11596.00,          10185.71,          13437.52,          10508.42,           8023.95,           6733.38,           5407.62,           3884.02,           3404.07,           2681.29,           2230.17,           2211.32,           2842.00,           2937.81,           3120.89,           3009.40,           2319.40,           2704.87,,,,,
Czech Republic,World,Transportation,Export,Export(US$ Mil),          42651.27,          37925.90,          42075.30,          42452.79,          39740.61,          35462.25,          32797.51,          34715.60,          30442.07,          28714.17,          29419.53,          23813.61,          21146.42,          24879.92,          22053.96,          17197.56,          13557.37,          10635.62,           8027.54,           8419.38,           5759.46,           4879.41,           4929.88,           4697.92,           3406.47,           2452.15,           2015.44,           1314.89,           1340.62,,,,,
Czech Republic,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          35084.74,          31037.33,          28337.63,          26052.06,          20498.18,          17648.83,          18998.27,          17426.28,          15486.21,          15672.79,          18905.32,          15332.15,          10546.00,          12442.37,           9193.96,           5711.36,           3924.16,           3511.68,           2681.35,,,,,,,,,,,,,,,
Czech Republic,World,Raw materials,Import,Import(US$ Mil),          11995.14,           8573.36,          10395.08,          10725.57,           9428.18,           7117.19,           8389.62,          12167.29,          11939.32,          12306.92,          12528.44,           9642.48,           7336.62,          11775.84,           7882.12,           7361.15,           5971.25,           4418.85,           3185.68,           3731.78,           2476.54,           2433.55,           1878.66,           2201.99,           2488.66,           2666.10,           2396.30,           1770.90,           1536.79,,,,,
Czech Republic,Poland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          15288.85,          11988.40,          12027.95,          12235.36,          10912.34,           9349.78,           9228.94,          10415.03,           9667.85,           9520.87,          10267.81,           8129.41,           6577.66,           9468.07,           7146.77,           5390.57,           4266.18,           3443.82,           2336.38,           2053.25,           1729.87,           1578.19,           1470.04,           1532.58,           1305.01,           1205.34,            966.80,            548.56,,,,,,
Czech Republic,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,           8990.75,           9398.88,           9026.39,           8519.96,           8371.82,           8871.43,           7834.64,           7503.84,,           6443.27,           5574.19,           7020.77,           6081.75,,,           3097.42,           2621.51,           2741.04,           1823.59,           1246.42,,,,,,,,,,,,
