Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Antigua and Barbuda,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,              1.07,,,,,,,,,,,
Antigua and Barbuda,St. Lucia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,              1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,...,...,Tariff,No. Of Tariff Agreement,,,              3.00,              3.00,              3.00,              3.00,              3.00,              3.00,              3.00,              2.00,              1.00,              1.00,              1.00,,              3.00,              3.00,              1.00,,,,,              1.00,              1.00,,,,,,,,,,,
Antigua and Barbuda,World,Wood,Export,Export(US$ Mil),,,              0.13,              0.63,              0.40,              0.34,              0.61,              0.33,              0.36,              0.32,              0.21,              0.50,              0.62,,              0.56,,              2.08,,,,,              0.46,              0.31,,,,,,,,,,,
Antigua and Barbuda,Anguila,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,              8.48,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Spain,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,             13.89,              7.84,              1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Curaçao,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,             18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Mach and Elec,Export,Export(US$ Mil),,,              0.70,              1.27,              6.13,              4.37,              5.25,              2.67,              4.29,              7.12,              7.27,             10.09,             18.78,,             16.49,,             10.05,,,,,             12.30,              4.24,,,,,,,,,,,
Antigua and Barbuda,...,...,Development,GDP (current US$ Mil),,           1415.06,           1661.96,           1605.35,           1467.98,           1436.59,           1336.69,           1249.73,           1181.45,           1199.95,           1137.64,           1148.70,           1228.33,           1370.07,           1312.76,           1157.66,           1022.96,            919.73,            856.40,            814.38,            800.48,            826.37,            766.20,            727.86,            680.62,            633.73,            577.28,            589.43,            535.17,            499.28,            481.71,            459.47,            438.79,            398.64
Antigua and Barbuda,World,Metals,Export,Export(US$ Mil),,,              1.37,              2.68,              3.33,              2.13,              2.69,              2.35,              3.79,              3.10,              2.12,              2.40,              1.93,,              5.67,,              3.24,,,,,              1.39,              2.05,,,,,,,,,,,
