Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Brazil,...,...,Export,No. Of Export partners,            224.00,            228.00,            225.00,            227.00,            218.00,            218.00,            216.00,            213.00,            214.00,            215.00,            209.00,            210.00,            210.00,            211.00,            214.00,            215.00,            214.00,            206.00,            207.00,            202.00,            199.00,            197.00,            179.00,            176.00,            175.00,            184.00,            186.00,            186.00,            173.00,            165.00,            170.00,            171.00,            174.00,
Brazil,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,           4860.77,           5170.62,,,,,           8134.20,           6171.90,           8847.43,           7208.84,           5686.50,           5058.80,           4031.58,           3126.04,           2532.48,           2498.27,           2524.70,           2544.06,           3005.70,           2607.76,           2082.67,           2158.17,           2048.82,           1823.71,           2073.71,           2157.80,           1788.17,           1544.55,
Brazil,Mexico,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,           5263.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,           4656.44,,           5667.70,           5481.71,           5695.39,           5650.22,,           9991.08,           9628.99,          10733.58,           9039.38,,,,,,,,,,,,,,,,,,,,,,
Brazil,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,           1844.94,,,,,,,,,,,,,,
Brazil,World,Intermediate goods,Export,Export(US$ Mil),          70175.06,          53580.87,          55870.48,          60365.63,          59315.83,          53467.36,          53993.02,          59264.66,          60238.86,          63863.34,          67570.19,          54437.80,          44654.92,          55587.36,          46566.19,          41717.80,          35135.70,          29881.84,          23438.59,          18456.11,          16987.69,          17425.39,          15887.53,          16591.78,          18558.32,          18885.93,          19375.70,          16375.91,          14528.01,          13732.81,          12432.53,          12252.88,          13807.74,
Brazil,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           7233.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,World,Textiles and Clothing,Export,Export(US$ Mil),           4483.28,           4043.22,           3560.86,           2629.33,           2357.65,           2204.09,           2358.58,           2532.68,           2351.33,           3393.47,           2990.63,           2237.43,           1895.28,           2396.63,           2349.41,           2092.72,           2225.71,           2074.51,           1653.51,           1183.60,           1302.41,           1216.08,           1009.83,           1112.66,           1267.01,           1292.00,           1441.49,           1403.52,           1382.59,           1467.40,           1358.92,           1248.07,           1380.15,
Brazil,World,Food Products,Export,Export(US$ Mil),          25346.02,          22775.37,          19910.23,          21902.20,          25189.11,          24432.65,          22337.01,          26010.25,          30270.01,          31415.45,          31771.17,          27047.33,          22843.10,          21729.23,          17712.55,          16386.78,          12942.36,          10910.41,           8835.69,           7841.96,           7642.66,           6201.03,           7036.26,           7839.18,           8587.10,           8854.51,           7834.34,           6621.07,           5822.35,           5567.44,           4586.15,           5287.59,           5247.76,
Brazil,World,Consumer goods,Import,Import(US$ Mil),          54528.53,          36227.49,          46903.21,          49067.21,          43528.44,          35823.61,          48142.64,          68398.36,          70541.96,          65210.01,          65454.73,          49808.19,          30865.57,          40074.99,          27051.95,          19748.28,          14071.39,          11503.39,           9512.89,           9947.69,          12794.20,          12924.21,           8922.05,          12347.28,          12589.33,          10435.68,          11367.58,           5764.52,           3523.06,           2483.67,           2659.82,           2124.77,           1580.21,
Brazil,World,Transportation,Export,Export(US$ Mil),          11670.95,           9285.69,          13179.57,          16707.29,          18941.07,          16258.43,          14338.45,          14060.98,          18711.05,          18378.57,          18530.35,          17165.98,          13000.63,          20891.61,          18891.22,          16056.37,          15337.63,          11895.40,           8091.49,           7302.68,           8018.81,           8045.03,           5491.57,           6457.27,           5619.70,           3720.84,           3336.17,           3805.99,           3432.69,           3439.43,           2216.71,           2299.46,           3045.41,
Brazil,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          53464.02,          36737.80,          37463.79,          36715.53,          29094.84,          24414.05,          31999.01,          39351.98,          39632.45,          36467.43,          35022.85,          27829.29,          16937.00,          21737.74,          13660.90,           8581.34,           5820.71,           4047.08,           2326.25,,,,,,,,,,,,,,,
Brazil,World,Raw materials,Import,Import(US$ Mil),          17289.70,          11852.75,          16333.61,          17247.80,          14577.02,          12813.62,          17355.07,          27933.50,          29429.65,          25805.35,          28987.56,          21621.59,          17516.52,          29016.77,          20571.65,          16012.65,          13040.71,          11549.46,           8039.15,           6850.34,           6842.90,           7441.56,           6156.55,           6967.34,           8966.78,           9034.86,           7016.88,           5877.63,           5162.87,           6141.79,           6599.00,           7306.91,           6691.38,
Brazil,Japan,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,           5431.77,,           5261.21,,,           6717.46,           7963.91,           7954.95,           9471.87,,,,,,,,,,           1984.74,           2471.25,           2192.58,           2201.85,           3068.06,           3047.11,           3101.56,           2586.07,           2312.98,           2311.34,           2557.23,           2348.50,           2410.54,
Brazil,Argentina,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          11878.46,           8488.74,           9791.50,          14912.62,          17618.82,          13417.34,          12793.41,          14277.23,          19612.85,          17986.74,          22701.36,          18507.27,          12781.10,          17598.66,          14409.07,          11733.14,           9967.86,           7371.09,           4559.94,,           4993.05,           6229.54,           5363.93,           6747.08,           6767.15,           5170.00,           4041.11,           4135.65,           3658.22,           3041.08,           1475.47,,,
Brazil,Mexico,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,           2340.99,,,,,,,,,,,,,,
Brazil,World,Hides and Skins,Export,Export(US$ Mil),           1496.77,           1039.80,           1232.09,           1522.91,           2006.57,           2148.02,           2370.44,           3048.07,           2606.39,           2179.19,           2159.23,           1863.72,           1285.60,           2035.33,           2352.33,           2038.76,           1559.55,           1437.18,           1179.60,           1071.57,            952.78,            827.86,            666.94,            738.15,            808.90,            740.07,            625.44,            509.19,            458.91,            438.88,            344.96,            323.25,            286.41,
Brazil,...,...,Development,Trade Balance (current US$ Mil),,          20044.43,          -4604.64,           7548.85,          14820.14,           7176.70,         -20784.21,         -65366.77,         -56912.02,         -33506.22,         -20128.53,         -22994.54,          -6721.98,          -3214.75,          19038.61,          29983.08,          30323.12,          22845.59,          12401.31,           4281.23,         -12266.27,         -14836.53,         -11102.89,         -20535.75,         -23041.88,         -18498.24,         -14822.28,            -15.64,           6160.81,           9947.50,           4600.00,           5720.00,          14761.10,          17166.39
Brazil,Iraq,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,           1691.86,
Brazil,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,           1285.06,
Brazil,...,...,Tariff,No. Of Tariff Agreement,             64.00,             64.00,             64.00,             63.00,             33.00,             62.00,             63.00,             59.00,              1.00,             57.00,             56.00,             60.00,             57.00,             55.00,             14.00,             14.00,             14.00,             14.00,              1.00,              1.00,              2.00,              1.00,              4.00,              2.00,              1.00,              2.00,             10.00,              3.00,              2.00,              3.00,              3.00,              3.00,              3.00,
Brazil,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,           1614.89,,
Brazil,World,Wood,Export,Export(US$ Mil),          13237.06,          10950.59,          12477.91,          13530.68,          11140.30,           9913.43,          10025.77,           9555.34,           9257.90,           8671.05,           9149.23,           8732.11,           6722.13,           8652.72,           8126.84,           7234.93,           6500.02,           5991.48,           4945.40,           3845.63,           3702.41,           4046.42,           3567.85,           3140.79,           3240.70,           3068.65,           3869.08,           2892.78,           2436.93,           2054.74,           1705.39,           1659.40,           1718.07,
Brazil,World,Mach and Elec,Export,Export(US$ Mil),          14437.46,          11297.22,          15645.08,          17784.52,          16647.48,          14243.62,          14458.13,          16486.47,          16901.81,          18447.03,          18873.80,          15856.33,          12935.97,          19191.10,          17657.05,          17229.76,          15289.75,          11031.49,           8679.82,           7252.72,           7413.12,           7234.92,           5782.89,           6050.46,           6314.10,           5763.51,           5477.75,           5136.07,           4644.08,           4001.46,           3612.09,           3509.09,           3807.95,
Brazil,Saudi Arabia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,           1666.64,           1653.71,           1467.88,           1651.14,,
Brazil,...,...,Development,GDP (current US$ Mil),,        1444733.26,        1877810.51,        1916947.01,        2063507.86,        1795700.17,        1802214.37,        2455993.63,        2472806.92,        2465188.67,        2616200.98,        2208871.65,        1667019.78,        1695824.57,        1397084.35,        1107640.29,         891630.18,         669316.65,         558319.92,         507962.49,         559372.28,         655420.65,         599388.58,         863723.41,         883199.63,         850426.43,         769305.39,         558112.00,         437798.58,         400599.25,         602860.00,         461951.78,         425595.31,         330397.38
Brazil,World,Metals,Export,Export(US$ Mil),          19018.41,          12188.93,          15361.68,          16514.34,          15233.66,          12137.39,          13781.60,          14841.22,          14012.33,          16323.48,          18284.35,          13675.58,          11642.15,          20122.43,          16793.89,          15284.86,          13152.54,          10710.34,           7606.93,           6052.88,           5234.72,           6147.76,           5306.07,           5712.94,           6346.41,           6531.96,           6862.54,           6347.86,           6339.62,           6282.63,           6057.75,           5393.56,           6329.56,
Brazil,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,           2286.82,           2272.17,           2703.95,           3323.95,           3625.57,           3070.82,           3159.44,           2066.48,,,,,,
Brazil,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           9316.02,           6705.00,           7159.16,           8229.97,           7416.92,           6954.51,           7818.91,          10984.24,          13349.72,          13385.97,          12423.40,           8974.76,           7028.56,           9982.18,           8135.15,           5623.66,           5165.12,           4702.04,           4106.47,           3124.13,           2861.31,           2794.78,           2594.11,           2744.15,           3998.46,           3548.73,           2917.77,           3077.10,           2488.01,           2339.11,           2148.57,           2494.07,           2627.94,
Brazil,Argentina,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          12412.75,           8218.06,          11044.93,          11520.03,           9806.85,           9445.95,          10667.64,          14574.26,          16977.43,          16997.93,          17489.81,          14941.27,          11719.60,          13859.24,          10905.82,           8474.14,           6596.07,           5902.97,           4949.24,           5012.69,           6528.72,           7194.95,           6109.84,           8421.17,           8576.08,           7100.97,           5749.81,           3828.39,           2816.12,           1832.92,           1746.46,           1514.20,           1294.15,
Brazil,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       66459334.65,       42299138.83,       51740971.51,       54743081.42,       39782813.98,       41192872.88,       52962964.81,       74983428.08,       51179678.10,       74839097.85,       76097276.19,       58024685.39,       43640276.90,       64169777.34,       63026518.02,       31988453.01,       21932342.82,       20635238.28,        9649290.55,        9204114.08,        8581517.62,        1089808.26,          59983.83,        1363798.88,        3783632.05,        3958170.30,        9753362.13,        4463309.62,        6358704.36,        4218680.27,        7454951.71,        7698031.18,        1322713.98,
Brazil,World,Stone and Glass,Export,Export(US$ Mil),           8186.31,           7015.90,           5962.42,           5215.22,           5188.26,           5264.56,           4721.95,           4814.30,           5202.24,           5036.98,           4764.84,           4024.19,           3206.66,           3525.73,           3422.31,           3137.96,           2531.26,           2146.42,           1679.76,           1526.78,           1349.80,           1392.40,           1237.99,           1233.72,           1380.16,           1373.13,           1158.42,            925.29,            720.55,            522.81,            446.28,            431.22,            452.30,
Brazil,World,Intermediate goods,Import,Import(US$ Mil),          86094.80,          55787.58,          60388.14,          60118.66,          52107.34,          46492.58,          53975.81,          65949.74,          66834.96,          65407.46,          66657.00,          54514.05,          39055.47,          54471.12,          37250.10,          27211.19,          23010.26,          21271.94,          15869.56,          14862.90,          16537.11,          16720.60,          13549.87,          15468.68,          15920.04,          14528.29,          15199.77,          10259.08,           8106.75,           6064.52,           6610.23,           6256.53,           5936.35,
Brazil,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          31337.52,          21618.70,          29860.03,          29093.18,          27147.59,          23298.72,          24173.46,          27133.86,          24857.21,          26795.36,          25914.83,          19458.89,          15741.89,          26859.04,          25321.72,          24755.78,          22912.15,          20303.17,          16866.74,          15503.91,          14337.49,          13360.25,          10867.54,           9888.89,           9407.88,           9312.37,           8799.19,           8968.93,           8030.18,           7081.41,           6387.45,           7733.22,           7748.41,
Brazil,Canada,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,           4229.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          41502.93,          29722.49,          36634.70,          34634.40,          29288.18,          25233.93,          28020.95,          36939.35,          37962.24,          34234.74,          35868.19,          28714.54,          21188.18,          27236.71,          19702.44,          15361.32,          13419.95,          12079.32,          10175.26,          10866.58,          13568.92,          13625.80,          12413.57,          14318.67,          15243.85,          12631.66,          12751.77,           8202.66,           6270.37,           5379.42,           5395.49,           4504.99,           4032.37,
Brazil,World,All Products,Import,Imports (in US$ Mil),         234690.44,         166336.21,         193162.00,         192840.12,         165855.23,         145247.87,         180457.44,         240763.37,         252281.70,         235404.48,         238706.13,         193184.26,         135377.60,         183920.68,         128110.62,          97034.00,          78702.31,          67459.08,          51866.68,          50761.14,          59684.47,          60045.62,          51747.39,          60793.12,          65074.60,          56729.46,          53734.29,          35508.47,          27299.45,          22345.57,          22976.33,          22458.52,          19860.21,
Brazil,World,Capital goods,Import,Import(US$ Mil),          76699.67,          62422.52,          69507.87,          66368.75,          55535.75,          50117.14,          60983.92,          78481.76,          85475.13,          78937.37,          77526.14,          67189.26,          47904.08,          60264.12,          43131.59,          33980.15,          28502.07,          23043.72,          18379.25,          18987.78,          23449.21,          22907.23,          20862.42,          23906.01,          25011.59,          20136.39,          17866.73,          12009.09,           8360.95,           6819.10,           6549.60,           6501.69,           5369.14,
Brazil,World,All Products,Export,Exports (in US$ Mil),         280814.58,         209180.24,         221126.81,         231889.52,         214988.11,         179526.13,         186774.92,         220920.76,         232543.66,         239952.54,         253665.44,         200433.95,         151791.67,         195764.62,         159816.18,         137574.21,         118592.08,          95115.40,          72772.25,          60144.46,          58032.29,          54993.15,          48011.41,          51119.87,          52985.81,          47745.93,          46504.93,          43557.83,          38700.84,          35975.32,          31621.12,          31411.26,          34381.43,
Brazil,...,...,Import,No. Of Import partners,            218.00,            223.00,            217.00,            216.00,            214.00,            210.00,            215.00,            214.00,            213.00,            216.00,            212.00,            209.00,            204.00,            208.00,            204.00,            202.00,            195.00,            195.00,            183.00,            184.00,            191.00,            188.00,            159.00,            158.00,            166.00,            146.00,            148.00,            139.00,            131.00,            118.00,            114.00,            119.00,            118.00,
Brazil,World,Fuels,Export,Export(US$ Mil),          38353.22,          24872.57,          30318.36,          31694.02,          21222.94,          13528.93,          16545.58,          25200.77,          22399.71,          31403.14,          31618.56,          23412.26,          16268.22,          23293.70,          16094.86,          13028.99,           9121.89,           5759.77,           4917.35,           3886.62,           3148.95,           1882.62,            404.29,            353.24,            318.48,            420.96,            410.82,            791.98,            645.87,            578.59,            436.34,            682.50,            852.13,
Brazil,World,Chemicals,Export,Export(US$ Mil),          11276.99,           8852.72,          10091.20,          10714.94,          10557.56,           9143.70,           9910.51,          11423.45,          11083.39,          11490.57,          12174.01,          10217.30,           8071.08,           9438.71,           7973.63,           6545.45,           5404.12,           4466.60,           3635.43,           3004.65,           2787.36,           3110.03,           2761.83,           2920.84,           2981.52,           2729.34,           2538.73,           2053.90,           1877.84,           1762.75,           1542.01,           1535.47,           1586.13,
Brazil,Nigeria,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,           9640.56,,,,,,,           5331.61,,,           3567.39,,,,,,,,,,,,,,,,
Brazil,World,Animal,Export,Export(US$ Mil),          19733.54,          17198.34,          16888.30,          15009.32,          15379.36,          13900.01,          14437.13,          17451.67,          16610.99,          15334.94,          15196.79,          13506.12,          11201.73,          13914.00,          10776.17,           8136.90,           7951.27,           6275.29,           4293.74,           3255.28,           2949.19,           1938.40,           1752.54,           1454.85,           1499.01,           1461.82,           1200.81,           1254.67,           1273.48,           1105.73,            833.34,            650.52,            632.61,
Brazil,World,Fuels,Export,Export Product share(%),             13.66,             11.89,             13.71,             13.67,              9.87,              7.54,      8.86,     11.41,      9.63,     13.09,     12.46,     11.68,     10.72,     11.90,     10.07,      9.47,      7.69,      6.06,      6.76,      6.46,      5.43,      3.42,      0.84,      0.69,      0.60,      0.88,      0.88,      1.82,      1.67,      1.61,      1.38,      2.17,      2.48,
