Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Belarus,Lithuania,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,           3290.01,,,,,,,,,,,,,,,,            207.96,,,,,,,,,,
Belarus,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          16086.97,           1679.34,           1621.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,World,Transportation,Export,Export(US$ Mil),           1534.63,           2564.86,           2891.19,           2784.73,           2532.39,           1923.46,           1607.83,           2487.22,           3115.35,           4024.57,           3623.36,           2165.00,           1424.28,           3187.69,           2886.57,           2055.83,           1656.89,           1559.91,           1122.56,            975.68,            968.12,            958.28,            923.60,           1115.77,,,,,,,,,,
Belarus,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3403.42,           3621.12,           3664.32,           3011.39,           2698.07,           2117.30,           2321.41,,           2827.15,           2345.02,           2166.47,           1684.08,           1080.13,           1414.81,            815.79,            548.62,,,,,,,,,,,,,,,,,,
Belarus,World,Raw materials,Import,Import(US$ Mil),           2867.22,           6457.41,           9705.94,           9848.42,           8462.35,           6811.84,           8796.11,          10719.45,          11033.30,          11435.84,          11769.43,           8594.38,           8407.24,          11641.06,           8623.57,           6868.94,           5185.56,           4166.45,           2674.27,           2069.42,           1867.90,           2429.24,           1254.48,           1383.27,,,,,,,,,,
Belarus,Lithuania,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1185.46,           1034.23,,,,,,,           1072.55,,,,,,,,,,,,            275.80,            348.78,,,,,,,,,,,,
Belarus,Poland,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1584.42,           1248.30,,,,,,,,,,,,           1798.40,           1226.16,           1032.80,            847.34,            728.75,            434.17,,            248.00,            276.75,            208.30,            184.89,,,,,,,,,,
Belarus,Latvia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,           3269.68,           3151.03,            929.53,           1655.85,           2140.99,,,,,,            520.11,            492.27,            467.31,            260.39,            171.37,,,,,,,,,,
Belarus,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,           2292.72,           3072.59,           2381.74,           1076.84,           2928.88,           2923.97,,,,            935.25,,,           1528.93,           1474.92,           1120.40,           1147.56,            938.27,            493.73,,,,,,,,,,,,,,
Belarus,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,          15492.12,,           1497.11,,,,,,,,           2387.75,           1205.33,,,,,            511.19,,            285.65,            229.83,,,,,,,,,,,,,,
