Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Botswana,India,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            403.88,,            273.56,            214.52,            188.52,            158.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Textiles and Clothing,Export,Export(US$ Mil),             19.71,             14.16,             15.04,             23.13,             17.62,             25.48,             37.06,             42.01,             43.68,             89.95,            263.17,            164.65,            199.66,            273.61,            352.95,            154.77,            220.55,            119.53,             69.87,             52.74,             33.30,             47.54,,,,,,,,,,,,
Botswana,World,Food Products,Export,Export(US$ Mil),             15.38,             14.40,             11.67,             12.41,             11.68,              9.37,             12.48,             28.29,             31.03,             42.83,             54.99,             54.63,             47.87,             44.09,             26.67,             34.07,             27.83,             26.52,             20.73,             22.85,             11.64,             19.09,,,,,,,,,,,,
Botswana,World,Consumer goods,Import,Import(US$ Mil),           2882.77,           2330.14,           2506.72,           2536.22,           2225.49,           2277.84,           3274.67,           3855.19,           3854.94,           4594.79,           3934.98,           1865.32,           2196.67,           2471.29,           2005.06,           1139.11,           1174.40,           1551.94,           1954.40,           1529.06,            821.74,            919.37,,,,,,,,,,,,
Botswana,World,Transportation,Export,Export(US$ Mil),             40.95,             25.71,             41.44,             60.81,             55.99,             47.58,             69.80,             67.03,             78.78,            144.75,            123.06,             43.11,             80.49,             71.09,             27.59,             33.93,            117.65,            123.09,            140.90,            109.08,             54.78,             58.77,,,,,,,,,,,,
Botswana,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,            106.90,,,            257.47,            802.09,            322.95,            154.72,            150.62,             69.89,             35.25,,,,,,,,,,,,,,,,,,
Botswana,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           1914.33,            935.77,            951.89,            956.76,            979.08,            708.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Raw materials,Import,Import(US$ Mil),           2811.42,           2035.50,           1656.15,           1752.48,           1459.33,           1994.51,           2773.74,           3021.22,           3175.98,           2673.32,           1045.27,            925.52,            609.57,            697.22,            289.39,            253.61,            241.89,            190.73,            179.23,            205.13,             85.50,            112.34,,,,,,,,,,,,
Botswana,South Africa,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            681.28,            571.54,            518.39,            608.37,            588.62,            993.39,            979.96,           1134.16,           1217.48,            879.24,            804.31,            620.20,            506.98,            906.11,            516.65,            288.28,            389.58,            326.62,            285.18,            248.84,            162.45,            180.76,,,,,,,,,,,,
Botswana,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,           2499.64,           4022.80,           3678.90,           2605.96,           1836.44,           2749.78,           3298.30,           3258.15,           3351.24,           2615.41,           3007.65,           2235.72,           2173.90,           1942.89,,,,,,,,,,,,
Botswana,World,Hides and Skins,Export,Export(US$ Mil),              3.68,              0.39,              0.80,              2.51,              3.89,              1.66,              9.28,              9.73,             10.97,              9.35,              5.95,              6.46,              3.52,              5.80,              9.51,              6.41,              5.77,              6.74,              3.38,              7.33,             10.77,              8.85,,,,,,,,,,,,
Botswana,...,...,Development,Trade Balance (current US$ Mil),,          -2636.14,          -1490.01,            217.92,            650.63,           1308.03,           -909.03,            495.46,             73.27,          -1747.66,           -559.50,           -975.48,          -1754.05,           -587.53,           1523.54,           1842.50,           1720.11,            737.18,            887.84,            678.72,            537.44,            679.49,            628.80,           -156.30,            660.51,            809.64,            334.82,            317.92,            332.12,            274.00,            256.31,            199.52,            403.62,            703.24
