Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,All Products,Export,Exports (in US$ Mil),        7548902.37,        5984592.87,        6015579.69,        6150997.72,        5678477.19,        5135750.35,        5339435.97,        5718706.65,        5599356.17,        5448827.30,        5308756.89,        4515398.08,        3463037.02,        4205857.38,        3685709.25,        3179459.93,        2711242.66,        2360916.63,        1897069.74,        1593015.39,        1476543.20,        1608400.40,        1342163.78,        1269598.15,        1351387.76,        1279320.53,        1253320.45,        1068477.56,         921723.37,         728340.74,         589476.85,         531127.42,         493981.19,         357690.00
,...,...,Import,No. Of Import partners,            237.00,            237.00,            235.00,            237.00,            236.00,            236.00,            236.00,            236.00,            234.00,            236.00,            235.00,            236.00,            234.00,            233.00,            233.00,            233.00,            231.00,            234.00,            233.00,            234.00,            235.00,            235.00,            219.00,            218.00,            220.00,            221.00,            222.00,            224.00,            222.00,            219.00,            196.00,            201.00,            197.00,            189.00
,World,Fuels,Export,Export(US$ Mil),         346667.09,         222111.68,         337726.17,         365608.21,         299497.76,         224801.33,         258661.81,         379871.68,         394925.90,         405829.29,         411765.16,         301089.87,         223440.29,         326941.79,         210885.78,         186004.99,         151132.36,         114326.45,          85113.41,          71478.48,          73167.34,          75511.58,          49300.07,          47634.80,          62516.03,          56677.76,          46233.76,          43844.03,          44356.83,          44254.21,          38390.61,          36189.22,          27357.95,           6210.98
,World,Chemicals,Export,Export(US$ Mil),         471712.16,         343241.55,         340618.84,         356045.97,         302883.28,         265245.40,         270598.83,         296654.68,         287685.69,         288028.71,         292458.10,         234824.77,         180417.48,         212006.31,         187427.16,         156425.02,         137267.28,         122280.68,          95594.50,          77936.79,          72001.45,          75194.83,          65060.63,          58966.74,          63220.28,          59737.70,          59438.46,          46414.57,          38882.33,          32528.87,          25929.64,          23430.01,          21441.67,          16022.07
,Singapore,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,          67796.93,          67118.17,          67781.22,          55807.50,          46110.24,          36938.30,          30008.27,          24723.67,,
,World,Animal,Export,Export(US$ Mil),          73919.24,          67350.79,          73173.52,          73091.44,          70654.72,          66275.36,          67051.43,          76059.10,          67944.07,          63902.20,          67422.13,          53039.13,          42815.92,          46477.58,          40437.49,          35863.41,          34023.83,          32204.32,          28085.63,          26536.39,          26857.91,          25535.01,          22262.16,          21839.75,          23906.23,          23778.40,          23238.53,          21379.30,          18471.87,          17155.86,          13542.36,          12053.85,          11208.96,           4998.56
,World,Fuels,Export,Export Product share(%),              4.59,              3.71,              5.61,              5.94,              5.27,              4.38,      4.84,      6.64,      7.05,      7.45,      7.76,      6.67,      6.45,      7.77,      5.72,      5.85,      5.57,      4.84,      4.49,      4.49,      4.96,      4.69,      3.67,      3.75,      4.63,      4.43,      3.69,      4.10,      4.81,      6.08,      6.51,      6.81,      5.54,      1.74
,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Other Asia, nes",All Products,Import,Partner share(%)-Top 5 Import Partner,              7.34,              7.34,              6.14,              6.03,              6.16,              6.27,      6.13,      5.60,      5.47,      5.03,      5.00,      5.61,      5.53,      5.41,      6.26,      6.47,      6.45,      6.49,      6.29,      6.36,      5.81,      5.98,      5.55,      5.38,      5.17,      5.32,      5.49,      5.55,      5.73,,,,,
,World,Vegetable,Export,Export Product share(%),              2.19,              2.08,              1.96,              2.00,              2.28,              2.20,      2.07,      2.08,      2.00,      2.15,      2.28,      1.97,      2.03,      1.92,      1.59,      1.38,      1.43,      1.63,      1.72,      1.81,      1.75,      1.68,      1.94,      2.20,      2.17,      2.14,      1.92,      2.23,      2.06,      2.45,      2.06,      2.29,      2.67,      0.92
,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              7.55,              7.88,              7.87,              8.08,              8.40,              8.57,      8.70,      8.00,      7.78,      7.82,      7.90,      8.33,      8.73,      8.51,      9.03,      9.49,      9.78,     10.54,     11.59,     12.82,     13.89,     14.41,     16.38,     17.43,     16.70,     16.92,     16.65,     16.50,     16.42,     18.74,     20.04,     20.40,     21.20,     22.17
,World,Footwear,Export,Export Product share(%),              1.41,              1.38,              1.60,              1.49,              1.57,              1.67,      1.75,      1.66,      1.53,      1.45,      1.37,      1.35,      1.40,      1.26,      1.26,      1.31,      1.38,      1.38,      1.53,      1.66,      1.75,      1.65,      1.71,      1.81,      1.90,      1.96,      1.98,      2.12,      2.20,      1.61,      1.15,      1.23,      1.03,      1.17
,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,Capital goods,Tariff,Weighted Average (%),              0.82,              0.97,              1.04,              1.32,              1.23,              1.45,      2.29,      2.91,      1.34,      0.99,      4.36,      2.78,      2.19,      2.53,      2.51,      1.79,      2.12,      2.24,      2.38,      2.26,      3.65,      3.24,      4.85,      3.17,      3.74,      3.87,      4.89,     11.82,     14.02,     11.45,      9.72,      7.42,     11.03,      7.21
