Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Afghanistan,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,            804.17,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Hides and Skins,Export,Export(US$ Mil),,,              8.08,             15.11,             15.38,              0.04,              0.35,,,,              0.03,              0.03,              0.18,             23.76,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,Trade Balance (current US$ Mil),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,             18.51,,,,             33.03,             29.59,             25.66,             36.72,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Tariff,No. Of Tariff Agreement,,,,              2.00,,,,,              2.00,              2.00,,,,              2.00,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Wood,Export,Export(US$ Mil),,,              0.07,              0.49,              0.23,              0.11,              0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Mach and Elec,Export,Export(US$ Mil),,,              0.55,              1.39,              0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,GDP (current US$ Mil),,          19807.07,          19291.10,          18353.88,          18869.95,          18017.75,          19907.11,          20484.89,          20561.07,          20001.60,          17804.29,          15856.57,          12439.09,          10109.23,           9747.88,           6971.29,           6209.14,           5226.78,           4515.56,           4055.18,,,,,,,,,,,,,,
Afghanistan,World,Metals,Export,Export(US$ Mil),,,              7.28,              4.45,              2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,"Iran, Islamic Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,           1247.17,           1264.17,           1212.56,           1265.14,           1807.98,           1497.08,            715.15,            498.59,            581.66,,,            200.34,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,          30136.17,,,,,          30136.17,          30136.17,,,,          32879.58,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Stone and Glass,Export,Export(US$ Mil),,,              0.07,              0.16,              0.12,,              0.06,,,,              3.92,              6.20,              4.75,              4.54,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Intermediate goods,Import,Import(US$ Mil),,,           2500.61,           2426.57,           2398.30,           1757.81,           1491.24,           1023.63,            939.66,            485.05,            919.95,            867.36,            650.59,            501.14,,,,,,,,,,,,,,,,,,,,
Afghanistan,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,             17.31,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Turkey,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,             25.15,             22.02,             22.01,             12.15,,,,,,             34.77,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,"Iran, Islamic Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,             20.27,             18.11,             18.82,             29.16,             33.35,             42.73,             26.61,             19.53,             31.73,             41.28,             18.20,,,,,,,,,,,,,,,,,,,,
Afghanistan,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,            783.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Import,Imports (in US$ Mil),,,           8568.01,           7406.59,           7792.60,           6534.14,           7722.87,           7697.18,           8554.41,           6204.98,           6390.31,           5154.25,           3336.43,           3019.86,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Capital goods,Import,Import(US$ Mil),,,            828.38,            943.58,            936.55,            727.41,            509.18,,,,            270.38,            404.38,            250.44,            612.76,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Export,Exports (in US$ Mil),,,            870.49,            884.50,            831.93,            596.46,            571.40,            570.53,            514.97,            428.90,            375.85,            388.48,            403.44,            540.07,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Import,No. Of Import partners,,,            109.00,            104.00,             97.00,             77.00,             85.00,              8.00,              8.00,              8.00,             72.00,             61.00,             58.00,             55.00,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Fuels,Export,Export(US$ Mil),,,             69.57,             89.39,             43.55,,             19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Chemicals,Export,Export(US$ Mil),,,              2.11,              2.81,              1.07,,              0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Pakistan,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,           1102.99,           1086.85,           1293.22,           1198.76,           1346.41,           1327.93,            889.15,            883.02,            877.75,            597.50,            307.47,            489.14,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Animal,Export,Export(US$ Mil),,,              4.74,              4.82,              4.99,              3.94,              2.19,              0.27,              0.19,              1.01,              0.62,              1.50,              0.29,              3.86,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Fuels,Export,Export Product share(%),,,              7.99,             10.11,              5.23,,      3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Trade Indicator,Country Growth (%),,,             31.51,             11.75,             -0.15,             10.58,     -2.19,      6.63,      8.32,     10.78,     -4.59,    -30.98,     62.69,     12.83,,,,,,,,,,,,,,,,,,,,
Afghanistan,"Iran, Islamic Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,             14.56,             17.07,             15.56,             19.36,     23.41,     19.45,      8.36,      8.04,      9.10,,,      6.63,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Vegetable,Export,Export Product share(%),,,             79.49,             77.70,             84.17,             72.60,     62.83,     14.50,     13.64,     17.44,     51.86,     50.43,     62.17,     59.47,,,,,,,,,,,,,,,,,,,,
Afghanistan,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Footwear,Export,Export Product share(%),,,              0.04,              0.02,              0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Trade Indicator,HH Market concentration index,,,              0.30,              0.30,              0.31,              0.24,      0.33,      0.26,      0.22,      0.24,      0.18,      0.15,      0.45,      0.16,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Capital goods,Tariff,Weighted Average (%),,,,              4.50,,,,,,,,,,      4.44,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Consumer goods,Import,Import Product share(%),,,             28.89,             18.59,             21.66,             15.51,     13.66,      4.62,      3.56,      3.03,     11.54,     29.00,      9.44,     29.09,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Raw materials,Tariff,Weighted Average (%),,,,              5.86,,,,,      5.17,      5.17,,,,      4.56,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Trade Indicator,World Growth (%),,,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,,,,,,,,,,,,,,,,,,,,
Afghanistan,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      2.00,,,      8.19,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Transportation,Export,Export Product share(%),,,              0.10,              0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Kazakhstan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,             10.68,             11.12,              9.51,      5.53,,,,,,      8.71,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Capital goods,Import,Import Product share(%),,,              9.67,             12.74,             12.02,             11.13,      6.59,,,,      4.23,      7.85,      7.51,     20.29,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,Trade Balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
