Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         416058.20,         358283.42,         406568.81,         411046.25,         390468.03,         392352.16,         374912.14,         427371.95,         416476.84,         420451.42,         404284.35,         352232.86,         356749.02,         474571.41,         439480.69,         360481.01,         328867.21,         315230.46,         265896.79,         233917.96,         218116.37,         212451.24,         197066.94,         175648.92,         173358.75,         165070.92,         155679.88,         129238.35,          81236.98,          79262.08,          48298.25,          54051.22,          49651.02,          39208.24
,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,         363949.06,         362223.92,,,,,,,,,,,,,,,,,,,,,,,
,World,Hides and Skins,Export,Export(US$ Mil),          48941.00,          39017.44,          47455.63,          47291.42,          44031.70,          40172.64,          41230.17,          46398.04,          46295.28,          41389.70,          40944.45,          32279.83,          27863.92,          35357.92,          33377.11,          29373.90,          25688.53,          24753.54,          22007.34,          19664.02,          18906.90,          17500.18,          15736.34,          16288.35,          17640.77,          18514.83,          16558.82,          14595.74,           6349.24,           6128.09,           4177.24,           4704.75,           4608.75,           2812.43
,...,...,Development,Trade Balance (current US$ Mil),,         705441.87,         779521.37,         858135.57,         714166.17,         669931.88,         729898.36,         784497.20,         714887.44,         649727.19,         496881.42,         393541.85,         368539.30,         331517.14,         294861.71,         285695.68,         286891.79,         300780.61,         230038.99,         218716.12,         153749.72,         113485.37,         129450.42,         151828.50,         180038.76,         174127.56,         159536.09,         126671.07,         113517.25,          57640.85,         -18680.96,         -51869.84,         -60931.47,         -37334.64
,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,         533237.66,         427590.70,         474907.76,         493102.88,         450916.25,         415776.08,         412566.57,         494797.38,         498066.88,         489138.57,         528521.93,         450706.90,         453982.67,         563230.62,         502666.58,         443007.05,         394454.06,         365396.43,         309335.76,         254700.20,         243763.91,         246421.44,         231404.22,         194242.03,         183684.76,         189166.88,         183444.53,         150891.32,         106718.95,         102873.52,          77519.90,          77820.25,          64969.31,          48722.69
,...,...,Tariff,No. Of Tariff Agreement,           1637.00,           1935.00,           1901.00,           1939.00,           2152.00,           2353.00,           2464.00,           1754.00,           2286.00,           1783.00,           2212.00,           1976.00,           1662.00,           1898.00,           1269.00,           1410.00,            918.00,            741.00,           1051.00,           1069.00,            651.00,            731.00,           1246.00,            751.00,            600.00,           1053.00,            414.00,            193.00,            688.00,,            247.00,            235.00,,            418.00
,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,         319913.06,         290665.74,,,,,         378560.00,         329755.97,         312264.30,         431613.51,         370229.53,         321853.06,         280544.28,         261831.97,         220321.46,         181069.22,         167547.32,         165888.52,         149972.03,         138808.21,         133654.40,         129450.94,         125931.30,         101545.68,          64177.62,          72961.73,          53621.47,          54947.16,          46557.46,          35499.34
,World,Wood,Export,Export(US$ Mil),         249998.12,         197297.86,         206667.68,         222185.77,         199500.67,         186449.86,         185235.44,         215523.05,         211125.08,         202187.70,         217795.67,         195338.84,         182104.33,         227436.60,         216593.06,         184682.29,         169071.66,         162152.20,         141286.79,         119572.05,         110552.09,         112364.11,         107091.12,         103360.04,         100327.26,         102145.19,         105055.07,          80452.40,          49275.76,          49130.73,          30837.59,          32410.99,          28158.83,          23562.45
,World,Mach and Elec,Export,Export(US$ Mil),        1623505.73,        1392628.15,        1487191.26,        1519558.61,        1385611.13,        1267061.60,        1258210.48,        1438929.56,        1400339.44,        1354441.65,        1452924.96,        1259166.32,        1161116.18,        1543431.83,        1424041.61,        1246143.91,        1082519.34,         989228.58,         821624.86,         715111.94,         700967.21,         706249.69,         673356.92,         642506.93,         604134.76,         582382.89,         540342.03,         428830.96,         261418.70,         222729.50,         162765.73,         162553.19,         134141.97,         113137.41
,...,...,Development,GDP (current US$ Mil),,       21960949.55,       22828201.13,       23155657.50,       21601609.62,       20408867.24,       20476130.62,       23764266.96,       23441137.79,       22432082.55,       23267745.49,       20991178.79,       20488892.39,       23288787.56,       21208067.02,       18151630.38,       16763323.71,       15744922.97,       13508592.89,       11093129.76,       10150063.25,       10040438.16,       10667876.04,       10791701.50,       10518639.99,       11089853.57,       10866195.17,        9415724.98,        9003394.84,        9797870.73,        9115942.66,        8823105.65,        7211879.34,        7116953.23
