Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cyprus,Greece,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            307.73,            264.65,            257.17,            332.81,            259.29,            303.86,            222.09,            297.10,            355.79,            369.85,            461.61,            320.50,            306.93,            321.90,            294.79,            187.11,            176.31,            138.95,             84.73,             69.38,             81.54,             77.73,             89.60,            103.87,             89.78,             80.49,             73.81,             72.77,             66.57,             83.62,             79.58,             93.78,             81.13,
Cyprus,...,...,Export,No. Of Export partners,            198.00,            195.00,            194.00,            199.00,            193.00,            193.00,            191.00,            187.00,            184.00,            179.00,            184.00,            177.00,            173.00,            164.00,            175.00,            167.00,            167.00,            170.00,            161.00,            160.00,            164.00,            165.00,            152.00,            148.00,            147.00,            144.00,            145.00,            132.00,            124.00,            114.00,            110.00,            110.00,            114.00,
Cyprus,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,             93.41,            139.74,            113.41,             91.16,             91.41,,             81.84,             58.35,             36.15,,,,,,,,,,             44.78,,             49.12,             49.66,,
Cyprus,Israel,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,            552.70,            610.14,,,,            647.47,            864.89,            868.65,            888.38,            676.95,            542.39,            871.30,            563.19,            436.76,            447.71,,,,,,,,,,,,,,,,,
Cyprus,"Korea, Rep.",All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,            756.06,            638.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,            359.59,,,,,,,,,,,,,,,            268.96,
Cyprus,World,Intermediate goods,Export,Export(US$ Mil),            246.65,            100.52,            155.77,            297.61,            172.54,            185.14,            198.95,            263.42,            296.62,            327.05,            305.61,            222.14,            160.13,            195.15,            133.15,             93.91,             96.13,             83.19,             74.22,             74.16,             89.10,             81.63,             73.92,             89.00,            101.53,             98.64,            100.00,             99.04,             73.74,             97.34,            101.35,             93.55,             81.48,
Cyprus,World,Textiles and Clothing,Export,Export(US$ Mil),             18.70,             15.62,             14.74,             13.91,             13.36,             13.53,             19.97,             21.78,             12.47,             21.51,             15.10,             17.44,             18.80,             23.45,             20.39,             20.40,             25.87,             39.99,             46.73,             58.37,             67.30,             75.78,             74.10,             98.77,            103.85,            141.91,            176.07,            165.98,            171.93,            234.01,            240.15,            225.27,            192.32,
Cyprus,World,Food Products,Export,Export(US$ Mil),            129.67,            127.28,            151.73,            157.07,            151.17,            139.41,            124.96,            148.55,            152.00,            128.65,            140.97,            136.08,            122.09,            123.89,            119.55,             98.05,            107.20,            107.22,            138.53,            151.51,            295.29,            331.01,            378.24,            423.55,            635.60,            645.12,            438.54,            294.49,            221.66,            252.71,            189.11,            148.15,             99.07,
Cyprus,World,Consumer goods,Import,Import(US$ Mil),           5579.20,           5111.80,           5086.00,           6292.70,           5010.90,           4563.45,           3913.80,           4808.18,           4477.15,           5222.04,           5818.42,           5337.02,           5028.44,           6797.47,           5578.34,           4401.69,           3813.89,           3378.47,           2519.43,           2275.44,           2211.21,           2096.81,           1871.27,           1831.11,           1961.39,           2021.89,           1689.91,           1311.64,           1149.67,           1442.33,           1129.89,           1033.47,            801.66,
Cyprus,Bulgaria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,             98.45,            209.37,            112.36,,,,,,,
Cyprus,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,            289.16,,,,,,,,,,,,,,,,,            111.35,            137.16,             71.60,             60.88,,            112.38,            101.69,             87.80,             90.16,            104.03,             82.75,            104.94,             79.98,
Cyprus,World,Transportation,Export,Export(US$ Mil),           1361.02,           1013.20,           1148.83,           1921.92,           1009.38,           1128.58,           1674.52,           1391.55,            266.28,             80.13,             55.18,             48.26,             79.69,             97.53,            167.41,            167.59,            208.75,            225.03,            229.63,            171.41,            126.94,             97.83,             92.00,             80.21,             38.09,             25.90,             15.19,             23.73,             21.03,             24.63,             20.98,             30.68,             34.52,
Cyprus,Syrian Arab Republic,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,             62.94,,,,,,,,,,,,
Cyprus,Libya,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            185.64,            353.19,            456.70,            301.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,Saudi Arabia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,             33.99,
Cyprus,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            509.87,            513.76,,,            665.76,            605.19,            382.11,            791.70,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,United Arab Emirates,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,             64.51,,             55.27,,             29.77,             76.09,,,,             70.43,,,,,,,,,
Cyprus,"Egypt, Arab Rep.",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,             64.94,,,,
Cyprus,World,Raw materials,Import,Import(US$ Mil),            516.61,            384.53,            434.14,            432.95,            397.61,            357.00,            342.92,            415.08,            385.71,            384.57,            430.97,            367.83,            358.94,            513.01,            396.24,            282.16,            254.02,            303.68,            344.66,            347.30,            350.91,            401.80,            301.20,            266.35,            334.62,            315.74,            275.24,            253.46,            215.76,            260.44,            269.89,            252.43,            236.07,
Cyprus,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,            527.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,Greece,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           2455.72,           1889.21,           1855.62,           1921.91,           1757.73,           1410.60,           1446.81,           1623.24,           1487.74,           1567.32,           1863.82,           1616.34,           1586.59,           1819.35,           1529.62,           1222.28,           1090.16,            867.57,            535.08,            389.60,            349.55,            330.02,            300.35,            300.99,            264.65,            287.04,            265.46,,            210.95,,,,,
Cyprus,Lebanon,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            337.66,,,,,,,,,             64.57,             66.44,             49.77,             45.52,             46.89,,,,,             31.34,             30.57,,,             48.52,             58.33,,,,             82.92,            111.33,            121.50,            120.65,             91.95,             67.93,
Cyprus,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,            250.35,            203.92,            209.93,,            190.40,            356.58,,            279.91,            277.20,            163.30,            174.38,            114.73,            110.97,            175.57,            206.23,            206.65,            260.26,            319.43,            295.09,            231.56,            182.48,            159.12,            160.19,            154.75,            117.74,            144.45,            164.09,            142.50,            136.08,            192.93,            199.45,            218.89,            185.18,
Cyprus,Liberia,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,            232.79,,,,            171.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,World,Hides and Skins,Export,Export(US$ Mil),              6.33,              6.28,              6.34,              7.69,              8.07,              6.03,              6.17,              7.54,              9.56,              8.42,              7.85,              6.28,              5.46,              6.45,              5.99,              5.75,              5.19,              5.22,              4.83,              4.43,              4.81,              4.28,              4.73,              6.69,              8.86,              7.31,              6.75,              8.00,             10.25,             12.05,             11.73,             14.98,             15.08,
Cyprus,...,...,Development,Trade Balance (current US$ Mil),,          -1480.41,           -266.20,            391.47,            -86.90,            355.29,            519.12,            217.33,            377.74,           -477.86,          -1054.86,          -2146.49,          -1387.19,          -3553.68,          -1140.23,           -589.11,            -98.22,            -21.48,            221.06,            133.53,            475.04,            242.73,            277.52,            254.70,           -132.88,            -43.42,            -85.82,            -29.49,            -28.58,           -772.99,           -577.52,           -313.50,           -383.98,           -232.17
Cyprus,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,             84.00,             76.13,             64.89,            109.51,            244.82,            243.69,            168.10,             97.94,,,,,,
